file_name,speaker,sex,Number,wordTarget,word,singGem,syllType,vowelLength,syllStruct,c/v,phoneme,modeArticulation4,placeArticulation,voiced/unvoiced,placeVoicing,duration,durationBurst,durationAsp,durationVoicedPerc,f0Onset,f0Offset,intensityOnset,intensityOffset,f1Onset,f1Offset,h1mnh2OnsetNorm,h1mnh2OffsetNorm
01_F_W_main_1.wav,sp1,F,364,2aabbeh,2aabbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,bilabial,voiced,bilabial,139.859,,,,,218.455,68.296,61.824,,618.59,,3.79
01_F_W_main_1.wav,sp1,F,365,2aabbeh,2aabbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,165.461,,,46.38554217,215.831,,60.695,42.458,,,,
01_F_W_main_1.wav,sp1,F,366,2aabbeh,2aabbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,18.528,4,15,0,,248.199,45.424,63.757,,,,
01_F_W_main_1.wav,sp1,F,367,2aabbeh,2aabbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,128.924,,,,247.49,,66.452,67.657,426.869,,1.902,
01_M_W_main_1.wav,sp11,M,2379,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,158.064,,,,,120.184,72.998,74.564,,462.267,,2.695
01_M_W_main_1.wav,sp11,M,2380,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,156.338,,,100,121.096,110.246,71.833,60.693,,,,
01_M_W_main_1.wav,sp11,M,2381,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,10.733,5,6,100,113.312,115.486,61.914,63.795,,,,
01_M_W_main_1.wav,sp11,M,2382,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,174.728,,,,114.356,,67.48,63.286,383.308,,-9.72,
02_F_W_main_1.wav,sp2,F,4373,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,165.504,,,,,273.856,70.651,70.401,,464.306,,-1.646
02_F_W_main_1.wav,sp2,F,4374,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,221.427,,,77.8280543,283.73,,68.525,57.656,,,,
02_F_W_main_1.wav,sp2,F,4375,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,6.626,4,3,71.42857143,,,61.445,64.587,,,,
02_F_W_main_1.wav,sp2,F,4376,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,174.48,,,,180.148,,67.318,60.945,409.408,,6.47,
02_M_W_xtra.wav,sp12,M,7101,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,bilabial,voiced,bilabial,143.691,,,,,125.668,71.679,73.257,,592.365,,-3.515
02_M_W_xtra.wav,sp12,M,7102,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,202.882,,,36.45320197,126.527,,71.246,55.852,,,,
02_M_W_xtra.wav,sp12,M,7103,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,13.487,5,8,0,,135.144,59.561,66.844,,,,
02_M_W_xtra.wav,sp12,M,7104,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,176.703,,,,135.139,,69.289,64.228,423.652,,-5.053,
03_F_W_main_1.wav,sp3,F,7740,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,138.143,,,,,258.211,75.497,73.279,,530.877,,2.57
03_F_W_main_1.wav,sp3,F,7741,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,180.83,,,100,262.142,,70.193,57.56,,,,
03_F_W_main_1.wav,sp3,F,7742,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,6.276,4,2,100,,,61.502,64.94,,,,
03_F_W_main_1.wav,sp3,F,7743,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,203.738,,,,203.852,,65.092,62.237,416.17,,-4.502,
03_M_W_main_1.wav,sp13,M,9862,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,bilabial,voiced,bilabial,137.063,,,,,131.136,79.562,77.622,,492.435,,-6.9
03_M_W_main_1.wav,sp13,M,9863,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,166.97,,,85.62874251,124.612,,72.11,57.677,,,,
03_M_W_main_1.wav,sp13,M,9864,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,9.024,4,5,88.88888889,,104.675,60.515,63.458,,,,
03_M_W_main_1.wav,sp13,M,9865,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,158.896,,,,108.389,,69.021,71.059,356.706,,-2.492,
04_F_W_main_1.wav,sp4,F,11716,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,148.916,,,,,226.225,68.129,64.249,,552.146,,-6.528
04_F_W_main_1.wav,sp4,F,11717,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,181.008,,,58.01104972,219.013,,62.196,53.637,,,,
04_F_W_main_1.wav,sp4,F,11718,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,7.14,4,3,42.85714286,,,56.543,59.649,,,,
04_F_W_main_1.wav,sp4,F,11719,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,191.27,,,,219.486,,59.931,54.948,456.053,,-2.595,
05_F_W_main_1.wav,sp5,F,15545,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,120.655,,,,,236.969,67.682,71.523,,522.625,,-4.319
05_F_W_main_1.wav,sp5,F,15546,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,196.614,,,78.06122449,215.275,,69.283,58.427,,,,
05_F_W_main_1.wav,sp5,F,15547,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,14.089,9,5,0,,,59.332,63.39,,,,
05_F_W_main_1.wav,sp5,F,15548,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,186.67,,,,185.264,,63.692,53.579,410.05,,-1.346,
06_F_W_main_1.wav,sp6,F,19524,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,154.586,,,,,230.183,74.649,83.754,,461.601,,2.603
06_F_W_main_1.wav,sp6,F,19525,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,202.185,,,43.06930693,224.046,,81.759,46.722,,,,
06_F_W_main_1.wav,sp6,F,19526,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,24.125,6,18,0,,,47.758,70.934,,,,
06_F_W_main_1.wav,sp6,F,19527,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,153.551,,,,194.941,,74.147,57.747,424.832,,6.615,
06_M_W_xtra.wav,sp16,M,22822,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,173.988,,,,,101.362,65.522,71.292,,374.645,,-6.916
06_M_W_xtra.wav,sp16,M,22823,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,134.77,,,70.37037037,96.699,,69.004,59.217,,,,
06_M_W_xtra.wav,sp16,M,22824,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,15.074,4,12,0,,,57.448,63.986,,,,
06_M_W_xtra.wav,sp16,M,22825,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,172.425,,,,94.459,,69.155,62.041,366.107,,-5.778,
07_F_W_main_1.wav,sp7,F,23360,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,126.422,,,,,210.812,57.638,62.56,,395.97,,3.216
07_F_W_main_1.wav,sp7,F,23361,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,158.042,,,100,206.942,,60.439,48.352,,,,
07_F_W_main_1.wav,sp7,F,23362,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,8.663,5,3,100,,,50.666,54.831,,,,
07_F_W_main_1.wav,sp7,F,23363,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,163.268,,,,223.283,,55.32,51.25,404.75,,-5.849,
07_M_W_main_1.wav,sp17,M,25478,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,126.543,,,,,104.178,70.179,73.327,,427.923,,-4.378
07_M_W_main_1.wav,sp17,M,25479,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,146.371,,,100,99.299,,70.046,59.65,,,,
07_M_W_main_1.wav,sp17,M,25480,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,11.062,4,8,100,,117.651,63.952,67.859,,,,
07_M_W_main_1.wav,sp17,M,25481,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,187.667,,,,118.266,,72.701,66.366,399.664,,-9.396,
08_F_W_main_1.wav,sp8,F,27558,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,bilabial,voiced,bilabial,174.624,,,,,189.1,79.437,76.044,,793.966,,-4.342
08_F_W_main_1.wav,sp8,F,27559,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,164.831,,,26.66666667,187.407,,74.248,62.117,,,,
08_F_W_main_1.wav,sp8,F,27560,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,8.183,5,3,0,,177.117,65.353,67.856,,,,
08_F_W_main_1.wav,sp8,F,27561,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,109.009,,,,165.951,,70.005,61.361,481.195,,-6.529,
08_M_W_main_1.WAV,sp18,M,29536,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,bilabial,voiced,bilabial,109.618,,,,,145.995,69.266,72.607,,411.985,,-10.35
08_M_W_main_1.WAV,sp18,M,29537,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,162.971,,,100,144.496,131.491,70.948,62.439,,,,
08_M_W_main_1.WAV,sp18,M,29538,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,5.791,3,2,100,133.766,133.766,64.901,64.901,,,,
08_M_W_main_1.WAV,sp18,M,29539,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,102.023,,,,137.535,,67.408,65.731,377.45,,-8.252,
09_F_W_main_2.wav,sp9,F,31367,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,119.118,,,,,192.072,73.663,71.456,,415.736,,-7.19
09_F_W_main_2.wav,sp9,F,31368,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,142.084,,,91.54929577,188.169,,69.375,56.949,,,,
09_F_W_main_2.wav,sp9,F,31369,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,9.21,4,5,0,,,61.179,66.178,,,,
09_F_W_main_2.wav,sp9,F,31370,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,114.602,,,,211.353,,68.694,62.067,454.477,,-8.062,
09_M_W_main_1.wav,sp19,M,33604,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,bilabial,voiced,bilabial,120.941,,,,,100.136,63.854,72.946,,482.619,,
09_M_W_main_1.wav,sp19,M,33605,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,148.237,,,100,95.791,,71.385,58.025,,,,
09_M_W_main_1.wav,sp19,M,33606,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,9.561,3,7,100,,,61.941,65.225,,,,
09_M_W_main_1.wav,sp19,M,33607,2aabbeh,2AAbbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,175.132,,,,91.834,,68.163,64.144,424,,-3.406,
10_F_W_main_1.wav,sp10,F,35667,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,ee,stop,bilabial,voiced,bilabial,168.606,,,,,203.006,66.869,66.934,,400.379,,-7.937
10_F_W_main_1.wav,sp10,F,35668,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,235.554,,,26.80851064,202.96,,64.23,53.035,,,,
10_F_W_main_1.wav,sp10,F,35669,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,9.409,6,3,0,,,58.469,62.648,,,,
10_F_W_main_1.wav,sp10,F,35670,2aabbeh,2eebbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,224.538,,,,192.752,,65.313,56.223,442.863,,-7.711,
10_M_W_main_1.wav,sp20,M,37682,2aabbeh,2aabbeh,geminate,trochaic,longV1,VV1CC2V2,VV1,aa,stop,bilabial,voiced,bilabial,101.513,,,,,107.44,75.194,78.827,,468.964,,-11.482
10_M_W_main_1.wav,sp20,M,37683,2aabbeh,2aabbeh,geminate,trochaic,longV1,VV1CC2V2,CC2,bb,stop,bilabial,voiced,bilabial,143.793,,,100,99.243,,76.421,67.088,,,,
10_M_W_main_1.wav,sp20,M,37684,2aabbeh,2aabbeh,geminate,trochaic,longV1,VV1CC2V2,BVOT,bb,stop,bilabial,voiced,bilabial,3.405,,,100,,,70.794,70.748,,,,
10_M_W_main_1.wav,sp20,M,37685,2aabbeh,2aabbeh,geminate,trochaic,longV1,VV1CC2V2,V2,e,stop,bilabial,voiced,bilabial,187.711,,,,97.723,,74.157,66.905,397.921,,-10.138,
01_F_W_main_2.wav,sp1,F,1162,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,135.516,,,,,227.865,62.827,63.594,,558.459,,13.407
01_F_W_main_2.wav,sp1,F,1163,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,66.325,,,72.72727273,230.417,,61.101,48.197,,,,
01_F_W_main_2.wav,sp1,F,1164,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,18.658,5,14,0,,,48.733,59.846,,,,
01_F_W_main_2.wav,sp1,F,1165,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,62.826,,,,229.695,,60.552,58.252,582.007,,-1.065,
01_M_W_main_2.wav,sp11,M,3152,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,199.03,,,,,113.207,73.306,71.754,,477.059,,7.013
01_M_W_main_2.wav,sp11,M,3153,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,76.802,,,100,111.998,113.86,69.811,62.812,,,,
01_M_W_main_2.wav,sp11,M,3154,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,12.041,2,10,100,120.494,119.751,64.547,66.384,,,,
01_M_W_main_2.wav,sp11,M,3155,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,182.461,,,,112.089,,68.347,60.912,474.115,,5.607,
02_F_W_main_2.wav,sp2,F,5194,2aabeD,2AAbid,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,204.611,,,,,243.861,75.69,69.038,,822.202,,0.467
02_F_W_main_2.wav,sp2,F,5195,2aabeD,2AAbid,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,77.495,,,100,244.359,183.2,68.898,62.386,,,,
02_F_W_main_2.wav,sp2,F,5196,2aabeD,2AAbid,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,9.074,5,4,100,178.489,204.386,62.467,63.535,,,,
02_F_W_main_2.wav,sp2,F,5197,2aabeD,2AAbid,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,86.043,,,,197.926,,64.967,63.495,430.021,,0.526,
02_M_W_main_2.wav,sp12,M,6597,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,177.822,,,,,120.433,71.819,69.637,,620.964,,5.103
02_M_W_main_2.wav,sp12,M,6598,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,85.497,,,100,125.663,,66.162,59.88,,,,
02_M_W_main_2.wav,sp12,M,6599,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,4.036,3,1,100,122.058,122.058,62.286,62.286,,,,
02_M_W_main_2.wav,sp12,M,6600,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,184.04,,,,120.885,,64.151,62.212,457.509,,-4.305,
03_F_W_main_3.wav,sp3,F,8553,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,189.484,,,,,236.096,72.918,68.822,,680.872,,-4.85
03_F_W_main_3.wav,sp3,F,8554,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,87.882,,,73.56321839,237.781,,67.196,57.312,,,,
03_F_W_main_3.wav,sp3,F,8555,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,7.317,,,100,,,58.676,61.333,,,,
03_F_W_main_3.wav,sp3,F,8556,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,198.375,,,,221.058,,61.965,64.604,542.912,,-0.899,
03_M_W_main_2.wav,sp13,M,10521,2aabeD,2AAbeD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,140.465,,,,,127.607,79.085,79.061,,483.426,,-7.396
03_M_W_main_2.wav,sp13,M,10522,2aabeD,2AAbeD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,73.654,,,100,122.196,111.348,75.086,67.939,,,,
03_M_W_main_2.wav,sp13,M,10523,2aabeD,2AAbeD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,9.141,4,5,100,115.665,116.468,68.728,69.536,,,,
03_M_W_main_2.wav,sp13,M,10524,2aabeD,2AAbeD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,157.232,,,,115.697,,70.196,68.128,386.532,,5.71,
04_F_W_main_2.wav,sp4,F,12444,2aabeD,2aabiD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,141.726,,,,,195.156,64.009,62.049,,649.475,,
04_F_W_main_2.wav,sp4,F,12445,2aabeD,2aabiD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,73.524,,,100,,,60.085,53.846,,,,
04_F_W_main_2.wav,sp4,F,12446,2aabeD,2aabiD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,6.202,4,3,100,,170.629,56.266,58.997,,,,
04_F_W_main_2.wav,sp4,F,12447,2aabeD,2aabiD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,123.545,,,,174.027,,61.158,61.361,565.448,,-0.425,
04_M_W_main_3.wav,sp14,M,14335,2aabeD,2AAbaD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,148.884,,,,,118.927,75.478,71.908,,570.588,,-1.669
04_M_W_main_3.wav,sp14,M,14336,2aabeD,2AAbaD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,76.202,,,100,113.645,108.409,69.002,66.624,,,,
04_M_W_main_3.wav,sp14,M,14337,2aabeD,2AAbaD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,2.807,2,0.8,100,108.752,108.752,67.48,67.48,,,,
04_M_W_main_3.wav,sp14,M,14338,2aabeD,2AAbaD,singleton,trochaic,longV1,VV1C2V2,V2,a,stop,bilabial,voiced,bilabial,145.274,,,,108.752,,68.352,67.105,502.509,,-4.21,
05_F_W_main_2.wav,sp5,F,16295,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,92.613,,,,,193.266,72.533,68.742,,536.416,,-7.371
05_F_W_main_2.wav,sp5,F,16296,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,78.427,,,100,191.797,,66.299,53.848,,,,
05_F_W_main_2.wav,sp5,F,16297,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,13.786,3,11,100,,,55.184,56.86,,,,
05_F_W_main_2.wav,sp5,F,16298,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,96.685,,,,172.107,,58.185,58.17,422.261,,-5.487,
05_M_W_main_2.wav,sp15,M,18593,2aabeD,2AAbeD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,177.313,,,,,136.93,77.299,77.823,,585.729,,13.609
05_M_W_main_2.wav,sp15,M,18594,2aabeD,2AAbeD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,84.876,,,100,,134.414,73.149,63.853,,,,
05_M_W_main_2.wav,sp15,M,18595,2aabeD,2AAbeD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,20.254,9,11,100,135.231,138.599,64.23,67.519,,,,
05_M_W_main_2.wav,sp15,M,18596,2aabeD,2AAbeD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,199.746,,,,138.854,,69.098,69.488,405.231,,10.323,
06_F_W_main_2.wav,sp6,F,20368,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,175.208,,,,,207.636,79.113,77.648,,686.722,,0.779
06_F_W_main_2.wav,sp6,F,20369,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,87.311,,,78.40909091,220.068,,74.421,59.691,,,,
06_F_W_main_2.wav,sp6,F,20370,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,11.178,5,6,0,,191.719,62.873,70.031,,,,
06_F_W_main_2.wav,sp6,F,20371,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,91.618,,,,191.719,,70.921,65.233,444.396,,-3.642,
06_M_W_main_2.wav,sp16,M,22160,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,133.939,,,,,104.884,71.223,73.797,,458.956,,-9.002
06_M_W_main_2.wav,sp16,M,22161,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,66.625,,,100,102.968,107.882,70.846,67.744,,,,
06_M_W_main_2.wav,sp16,M,22162,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,3.198,,,100,108.987,108.987,68.412,68.412,,,,
06_M_W_main_2.wav,sp16,M,22163,2aabeD,2AAbiD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,138.638,,,,109.66,,69.207,68.509,330.891,,-2.509,
07_F_W_main_2.wav,sp7,F,24160,2aabeD,2aabiD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,123.773,,,,,205.776,57.112,52.003,,449.55,,-8.238
07_F_W_main_2.wav,sp7,F,24161,2aabeD,2aabiD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,88.402,,,100,,,50.271,47.477,,,,
07_F_W_main_2.wav,sp7,F,24162,2aabeD,2aabiD,singleton,trochaic,longV1,VV1C2V2,BVOT,b,stop,bilabial,voiced,bilabial,10.618,7,4,100,,183.82,49.392,54.478,,,,
07_F_W_main_2.wav,sp7,F,24163,2aabeD,2aabiD,singleton,trochaic,longV1,VV1C2V2,V2,e,stop,bilabial,voiced,bilabial,117.782,,,,183.82,,54.7,55.952,384.346,,-11.112,
07_M_W_main_2.wav,sp17,M,26296,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,VV1,aa,stop,bilabial,voiced,bilabial,153.871,,,,,104.275,71.421,72.272,,463.179,,-1.902
07_M_W_main_2.wav,sp17,M,26297,2aabeD,2aabeD,singleton,trochaic,longV1,VV1C2V2,C2,b,stop,bilabial,voiced,bilabial,81.783,,,100,98.824,90.913,69.948,62.883,,,,
